"student_id","city","city_development_index","gender","relevant_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","job_change"
23121,"city_160",0.919921875,null,true,"no_enrollment","Graduate","Business Degree","15","1000-4999","Pvt Ltd",">4",98,false
24371,"city_103",0.919921875,"Female",false,"no_enrollment","Graduate","STEM","19","10000+","Pvt Ltd",">4",86,false
4131,"city_103",0.919921875,"Male",false,"no_enrollment","Phd","STEM",">20","5000-9999","NGO",">4",7,false
20162,"city_160",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","14","10000+","Pvt Ltd",">4",40,false
16307,"city_21",0.6240234375,"Male",true,"no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd","never",37,false
14791,"city_1",0.8471679688,"Male",true,"Full time course","Graduate","STEM","10","5000-9999","Pvt Ltd","1",9,false
27602,"city_21",0.6240234375,"Male",false,"no_enrollment","Graduate","STEM","11","10000+","Pvt Ltd","3",34,false
19760,"city_93",0.865234375,"Male",true,"no_enrollment","Masters","STEM","18","10000+","Pvt Ltd","3",14,false
10782,"city_104",0.923828125,"Other",true,"no_enrollment","Graduate","STEM","10","1000-4999","Pvt Ltd","1",80,false
25124,"city_67",0.8549804688,"Male",true,"no_enrollment","Graduate","STEM","11","5000-9999","Pvt Ltd","2",76,true
27342,"city_98",0.94921875,"Male",true,"no_enrollment",null,null,"16","1000-4999","Pvt Ltd","3",58,false
10392,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","15","5000-9999","Other",">4",53,false
26700,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","Humanities",">20","5000-9999","NGO",">4",40,false
29538,"city_21",0.6240234375,"Male",true,"Full time course","Graduate","STEM","10","10000+","Pvt Ltd","1",53,false
18318,"city_21",0.6240234375,"Male",true,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd",">4",11,true
2133,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","19","1000-4999","Pvt Ltd","1",29,false
19961,"city_114",0.92578125,null,false,"no_enrollment","Phd","STEM",">20","10000+","Public Sector","2",54,false
3916,"city_114",0.92578125,null,false,"no_enrollment","Masters","STEM",">20","1000-4999","Pvt Ltd","never",15,false
3075,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd",">4",21,false
4438,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","13","10000+","Pvt Ltd","3",83,false
18459,"city_114",0.92578125,"Male",true,"no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd","2",33,false
23779,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM","19","10000+","Pvt Ltd","1",32,false
17647,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM","15","10000+","Pvt Ltd","never",6,false
5855,"city_173",0.8779296875,"Male",true,"no_enrollment","Masters","STEM","18","1000-4999","Pvt Ltd",">4",11,false
16993,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","13","10000+","Pvt Ltd","2",42,false
4383,"city_103",0.919921875,null,false,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",46,false
10540,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM","18","5000-9999","Pvt Ltd","1",11,false
31364,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","Business Degree",">20","5000-9999","Pvt Ltd","1",106,false
28093,"city_103",0.919921875,"Female",false,"Full time course","Masters","STEM","12","10000+","Public Sector","2",155,false
24637,"city_103",0.919921875,"Male",false,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","4",102,false
23100,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","3",2,false
5178,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd",">4",24,false
16706,"city_103",0.919921875,null,false,"no_enrollment","Phd","STEM","15","10000+","Pvt Ltd","2",148,false
5105,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",78,false
14277,"city_46",0.7622070312,"Male",true,"no_enrollment","Graduate","STEM","10","1000-4999","Pvt Ltd","4",83,false
22600,"city_16",0.91015625,"Male",true,"no_enrollment","Masters","STEM","17","1000-4999","Public Sector",">4",18,false
15803,"city_160",0.919921875,"Male",true,"no_enrollment","Masters","STEM",">20","5000-9999","Pvt Ltd","1",64,false
15822,"city_16",0.91015625,"Male",false,"no_enrollment","Graduate","STEM","19","1000-4999","Pvt Ltd","1",56,false
12691,"city_61",0.9130859375,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+",null,"4",78,false
17636,"city_114",0.92578125,"Male",false,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd",">4",308,false
8079,"city_103",0.919921875,"Male",false,"no_enrollment","Masters","STEM",">20","1000-4999","Public Sector",">4",132,false
10719,"city_102",0.8041992188,null,true,"no_enrollment","Masters","STEM","15","1000-4999","Pvt Ltd","1",11,false
1484,"city_160",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","16","5000-9999","Pvt Ltd",">4",7,false
29576,"city_160",0.919921875,"Male",false,"Part time course","Graduate","STEM","14","10000+","Public Sector",">4",50,false
14326,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM","13","10000+","Pvt Ltd","2",22,false
22822,"city_16",0.91015625,"Male",true,"no_enrollment","High School",null,">20","10000+","Pvt Ltd","1",44,false
3898,"city_23",0.8989257812,"Male",true,"Part time course","Primary School",null,"11","5000-9999","Pvt Ltd","1",178,false
208,"city_16",0.91015625,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",58,true
24109,"city_104",0.923828125,"Male",true,"no_enrollment","Masters","STEM","15","1000-4999","Pvt Ltd","4",116,true
12802,"city_116",0.7431640625,"Male",true,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd","1",6,false
10421,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd",">4",19,false
1004,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd","4",10,false
5996,"city_16",0.91015625,"Male",false,"no_enrollment","Phd","STEM",">20","1000-4999","Public Sector",">4",13,false
21248,"city_21",0.6240234375,null,true,"no_enrollment","Graduate","STEM","18","10000+","Pvt Ltd",">4",15,true
4451,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM","10","10000+","Public Sector","1",92,false
19109,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","16","10000+","Pvt Ltd","1",48,false
32983,"city_160",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","17","10000+","Pvt Ltd","1",10,false
4035,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","2",25,false
19436,"city_21",0.6240234375,null,true,"no_enrollment","Graduate","STEM","17","5000-9999","Pvt Ltd","2",47,true
28578,"city_103",0.919921875,null,true,"no_enrollment","Masters","STEM","10","10000+","Pvt Ltd","4",178,false
23689,"city_16",0.91015625,"Male",true,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd","never",16,false
32473,"city_16",0.91015625,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",4,true
31286,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","10","5000-9999","Pvt Ltd","2",47,true
31601,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","1",166,false
2564,"city_21",0.6240234375,"Male",true,"no_enrollment","Graduate","STEM","19","10000+","Pvt Ltd","2",12,false
9309,"city_16",0.91015625,null,true,"no_enrollment","Graduate","STEM",">20","5000-9999","Public Sector",">4",41,false
22401,"city_21",0.6240234375,"Male",true,"no_enrollment","Graduate","STEM","11","10000+","Pvt Ltd","2",148,true
32963,"city_103",0.919921875,null,false,"no_enrollment","Graduate","STEM","18","1000-4999","Public Sector","1",80,false
26818,"city_75",0.9389648438,"Male",true,"no_enrollment","Masters","STEM","18","5000-9999","Pvt Ltd","1",60,false
32935,"city_53",0.740234375,"Male",false,"no_enrollment","Masters","STEM","14","1000-4999","NGO","1",196,true
6072,"city_114",0.92578125,"Female",true,"no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd",">4",100,false
9453,"city_103",0.919921875,null,true,"no_enrollment","Masters","STEM",">20","1000-4999","Pvt Ltd","1",23,true
29853,"city_102",0.8041992188,"Male",true,"no_enrollment","Graduate","STEM","11","1000-4999","Pvt Ltd","1",21,false
27726,"city_41",0.8271484375,"Male",true,"no_enrollment","High School",null,"17","1000-4999","Pvt Ltd","1",50,false
29515,"city_136",0.8969726562,"Male",false,"no_enrollment","Phd","STEM",">20","10000+","Public Sector","never",27,false
9765,"city_150",0.6982421875,"Male",true,"no_enrollment","Masters","STEM",">20","1000-4999","Pvt Ltd",">4",22,false
13060,"city_103",0.919921875,null,true,"no_enrollment","Phd","STEM",">20","10000+","Pvt Ltd","4",94,false
25542,"city_75",0.9389648438,"Female",true,"no_enrollment","Graduate","STEM","14","5000-9999","Pvt Ltd","1",25,false
12607,"city_136",0.8969726562,"Male",true,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd","3",9,false
13052,"city_103",0.919921875,"Male",false,"no_enrollment","Graduate","STEM","16","10000+","Pvt Ltd",">4",192,true
4291,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd","1",28,false
19216,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","10","1000-4999","Pvt Ltd","1",11,false
15621,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",76,false
26781,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","No Major","19","1000-4999","Pvt Ltd",">4",34,false
22909,"city_136",0.8969726562,"Male",true,"no_enrollment","Masters","STEM","17","1000-4999","Pvt Ltd",">4",92,true
11112,"city_103",0.919921875,"Female",true,"no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd","1",280,false
23983,"city_75",0.9389648438,"Male",true,"Part time course","Graduate","STEM",">20","10000+","Pvt Ltd",">4",35,false
26588,"city_114",0.92578125,"Male",true,"no_enrollment","Graduate","STEM","11","10000+","Pvt Ltd","1",218,true
28464,"city_28",0.9389648438,"Male",true,"no_enrollment","Graduate","STEM","15","10000+","Pvt Ltd",">4",34,false
21398,"city_114",0.92578125,"Male",false,"no_enrollment","Masters","STEM","16","1000-4999","Pvt Ltd","4",72,false
13160,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","5000-9999","Public Sector",">4",168,false
14306,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd","2",25,false
17670,"city_65",0.8017578125,"Male",false,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","4",94,false
2675,"city_23",0.8989257812,"Male",true,"Part time course","Graduate","STEM","10","1000-4999","Pvt Ltd",">4",70,false
20255,"city_103",0.919921875,null,true,"no_enrollment","Graduate","STEM","11","10000+",null,"4",84,false
14363,"city_16",0.91015625,"Male",true,"no_enrollment","Graduate","STEM","20","10000+","Pvt Ltd","1",70,false
18332,"city_75",0.9389648438,"Male",true,"no_enrollment","Graduate","STEM","12","5000-9999","Public Sector","4",13,false
21149,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","never",116,false
28891,"city_136",0.8969726562,"Male",true,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd",">4",102,false
15368,"city_103",0.919921875,null,true,"Part time course","Masters","STEM",">20","10000+","Pvt Ltd",">4",33,false
29941,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd","4",165,false
21599,"city_114",0.92578125,"Male",true,"no_enrollment","Phd","STEM",">20","1000-4999","Public Sector","1",47,false
23593,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","never",54,false
7743,"city_97",0.9248046875,null,true,"no_enrollment","Phd","STEM","10","10000+","Pvt Ltd","1",162,false
495,"city_103",0.919921875,"Male",false,"no_enrollment","Phd","STEM","15","5000-9999","Pvt Ltd","1",31,false
18580,"city_21",0.6240234375,"Male",true,"no_enrollment","Graduate","STEM","10","1000-4999","Pvt Ltd","2",14,false
31897,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM","14","10000+","Pvt Ltd",">4",16,false
5063,"city_103",0.919921875,"Male",true,"no_enrollment","Phd","STEM",">20","10000+","Pvt Ltd","4",330,false
16256,"city_103",0.919921875,"Male",true,"no_enrollment","Primary School",null,">20","1000-4999","Pvt Ltd",">4",88,false
23470,"city_73",0.75390625,"Male",true,"no_enrollment","Graduate","STEM",">20","5000-9999","Pvt Ltd",">4",34,false
6897,"city_102",0.8041992188,"Male",true,"no_enrollment","Masters","STEM","20","1000-4999","Pvt Ltd","1",3,false
26105,"city_73",0.75390625,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","2",74,false
9287,"city_16",0.91015625,"Male",true,"no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd","3",35,false
2698,"city_36",0.8930664062,"Male",false,null,"Graduate","No Major","12","10000+","Public Sector","3",68,false
32306,"city_21",0.6240234375,"Female",true,"no_enrollment","Graduate","STEM","14","10000+","Pvt Ltd","1",14,true
31382,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","Humanities",">20","5000-9999","Other",">4",50,false
2147,"city_21",0.6240234375,null,true,"no_enrollment","Graduate","STEM","15","10000+","Pvt Ltd",">4",21,false
11083,"city_73",0.75390625,null,true,"Full time course","Graduate","STEM","14","5000-9999","Pvt Ltd",">4",56,false
12302,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd","4",4,false
32517,"city_103",0.919921875,null,false,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","1",89,false
28650,"city_71",0.8837890625,"Male",true,"no_enrollment","Graduate","STEM","13","10000+","Pvt Ltd","1",16,false
14674,"city_64",0.666015625,null,false,"no_enrollment","Graduate","STEM","14","5000-9999","Pvt Ltd","3",71,false
14531,"city_136",0.8969726562,"Male",true,"no_enrollment","Masters","STEM","11","10000+","Pvt Ltd",">4",100,false
1386,"city_16",0.91015625,"Male",true,"no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd","1",112,false
2272,"city_100",0.8872070312,"Male",true,"no_enrollment","Graduate","STEM","14","1000-4999","Pvt Ltd","1",19,false
16833,"city_16",0.91015625,"Male",true,"no_enrollment","Masters","Business Degree",">20","10000+","Pvt Ltd",">4",79,false
25234,"city_67",0.8549804688,null,true,"Full time course","Masters","STEM","14","10000+","Pvt Ltd","4",12,true
21645,"city_50",0.8959960938,"Male",true,"no_enrollment","Masters","STEM","10","10000+","Pvt Ltd","1",55,false
8576,"city_103",0.919921875,null,true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",8,false
30031,"city_114",0.92578125,"Male",true,"no_enrollment","Masters","STEM",">20","5000-9999","Pvt Ltd","2",36,false
25309,"city_16",0.91015625,"Other",false,"no_enrollment","Masters","Humanities","15","10000+","Pvt Ltd","3",51,false
28965,"city_21",0.6240234375,"Male",true,"no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd","4",21,false
8054,"city_104",0.923828125,"Male",true,"no_enrollment","Phd","STEM",">20","10000+","Public Sector",">4",29,false
15890,"city_114",0.92578125,"Female",true,"no_enrollment","Masters","STEM","15","1000-4999","Pvt Ltd","3",74,false
25694,"city_24",0.6982421875,"Female",false,"no_enrollment","Graduate","STEM","16","1000-4999","Public Sector",">4",160,false
19225,"city_160",0.919921875,"Female",true,"no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",19,false
8259,"city_41",0.8271484375,null,true,"no_enrollment","Masters","STEM",">20","1000-4999","Pvt Ltd",">4",8,false
3549,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM",">20","1000-4999","Pvt Ltd",">4",28,false
599,"city_103",0.919921875,null,true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","3",6,false
7741,"city_103",0.919921875,"Male",false,"no_enrollment","Phd","STEM",">20","10000+","Public Sector",">4",11,false
26159,"city_103",0.919921875,"Female",true,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd","2",62,false
1717,"city_103",0.919921875,null,true,"no_enrollment","Graduate","Business Degree","10","10000+","Pvt Ltd","2",15,false
3739,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","12","5000-9999","Public Sector","3",32,false
29041,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","17","5000-9999","Pvt Ltd",">4",122,false
11560,"city_138",0.8359375,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","1",33,false
19601,"city_73",0.75390625,"Male",true,"no_enrollment","Graduate","STEM","19","1000-4999","Pvt Ltd",">4",15,false
7188,"city_136",0.8969726562,null,true,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd","1",58,false
17447,"city_36",0.8930664062,null,true,"Part time course","Graduate","STEM","11","10000+",null,">4",67,false
27851,"city_138",0.8359375,"Female",true,"no_enrollment","Graduate","STEM","16","1000-4999","Pvt Ltd",">4",130,false
13143,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM","10","10000+","Pvt Ltd","1",24,true
32347,"city_21",0.6240234375,"Male",false,"no_enrollment","Graduate","STEM","13","10000+","Pvt Ltd",">4",62,true
14100,"city_65",0.8017578125,"Male",true,"no_enrollment","Masters","STEM",">20","1000-4999","Pvt Ltd","1",210,false
30478,"city_65",0.8017578125,"Male",true,"Part time course","Graduate","STEM","10","10000+","Pvt Ltd","1",22,false
16027,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","Other","12","10000+","Pvt Ltd","2",80,false
2858,"city_65",0.8017578125,null,false,"no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd","1",5,false
28938,"city_67",0.8549804688,"Male",true,"no_enrollment","Masters","STEM","14","1000-4999","Pvt Ltd","4",54,false
32736,"city_75",0.9389648438,null,false,"no_enrollment","Masters","STEM",">20","10000+","Public Sector",">4",13,false
13801,"city_16",0.91015625,"Male",true,"no_enrollment","Graduate","STEM","15","10000+","Pvt Ltd","2",100,false
21924,"city_160",0.919921875,"Male",true,"no_enrollment","High School",null,"13","1000-4999","Pvt Ltd","4",194,false
2833,"city_103",0.919921875,"Male",true,"Full time course","Masters","STEM","11","10000+","Pvt Ltd","2",34,false
28483,"city_53",0.740234375,null,true,"no_enrollment","Graduate","STEM","13","10000+","Pvt Ltd","1",63,true
28997,"city_114",0.92578125,null,true,"no_enrollment","Masters","STEM","19","5000-9999","Pvt Ltd","1",23,false
29880,"city_71",0.8837890625,"Male",true,"no_enrollment","Graduate","STEM","14","1000-4999","Pvt Ltd",">4",10,false
5979,"city_21",0.6240234375,"Male",true,"no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd",">4",6,true
2327,"city_21",0.6240234375,null,true,"no_enrollment","Graduate","STEM","17","1000-4999","Pvt Ltd","1",42,true
29293,"city_100",0.8872070312,"Male",true,"no_enrollment","High School",null,"16","1000-4999","Pvt Ltd","1",143,false
4142,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM","13","1000-4999","NGO",">4",30,true
1116,"city_103",0.919921875,"Female",true,"no_enrollment","Masters","Humanities","19","10000+","Pvt Ltd",">4",56,false
28547,"city_103",0.919921875,"Female",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","1",69,false
20787,"city_16",0.91015625,"Male",true,"no_enrollment","Phd","STEM",">20","5000-9999","Pvt Ltd","1",30,false
6716,"city_16",0.91015625,"Male",true,"no_enrollment","Masters","STEM",">20","1000-4999","Pvt Ltd","1",82,false
23322,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","15","10000+","Pvt Ltd",">4",31,true
26832,"city_114",0.92578125,"Male",true,"no_enrollment","High School",null,">20","10000+","Pvt Ltd",">4",51,false
959,"city_16",0.91015625,"Male",true,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd","never",29,false
18584,"city_21",0.6240234375,"Male",true,"no_enrollment","Graduate","STEM","11","10000+","Pvt Ltd",">4",7,true
3330,"city_103",0.919921875,"Female",true,"no_enrollment","Masters","Arts","10","10000+","Public Sector","1",34,false
7384,"city_114",0.92578125,"Male",true,"no_enrollment","Masters","STEM",">20","1000-4999","Pvt Ltd",">4",74,false
10393,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","15","1000-4999","NGO",">4",90,false
17098,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","5000-9999","Pvt Ltd","2",184,false
4462,"city_21",0.6240234375,"Male",true,"no_enrollment","Graduate","STEM","15","1000-4999","Pvt Ltd","2",166,false
31794,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM",">20","1000-4999","NGO",">4",101,false
8893,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","Humanities",">20","10000+","Pvt Ltd","4",85,false
33035,"city_103",0.919921875,"Male",true,"Part time course","Masters","STEM","15","1000-4999","Pvt Ltd","1",57,false
12766,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","NGO","3",136,false
11165,"city_23",0.8989257812,"Male",true,"no_enrollment","Graduate","STEM","20","5000-9999","Pvt Ltd","1",30,false
3049,"city_67",0.8549804688,"Male",true,"no_enrollment","Graduate","STEM","12","1000-4999","Pvt Ltd","1",47,false
4415,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd","1",52,false
13545,"city_16",0.91015625,"Male",true,"no_enrollment","Masters","STEM",">20","5000-9999","Pvt Ltd",">4",124,false
25599,"city_21",0.6240234375,"Male",true,"no_enrollment","Masters","STEM","10","10000+","Pvt Ltd","never",14,false
30411,"city_114",0.92578125,"Male",true,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd","1",32,false
7685,"city_103",0.919921875,"Female",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","1",98,false
28071,"city_103",0.919921875,null,true,"no_enrollment","Graduate","STEM",">20","10000+","NGO","2",242,false
26218,"city_103",0.919921875,"Male",true,"Full time course","Graduate","STEM","10","1000-4999","Pvt Ltd","2",90,true
4251,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM",">20","5000-9999","Pvt Ltd",">4",12,false
15174,"city_114",0.92578125,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",26,false
19452,"city_21",0.6240234375,"Male",true,"no_enrollment","Masters","STEM",">20","5000-9999","Pvt Ltd",">4",72,true
11028,"city_150",0.6982421875,null,true,"Full time course","High School",null,"11","10000+","Public Sector",">4",15,true
23940,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","20","10000+","Pvt Ltd","2",48,false
30102,"city_28",0.9389648438,null,false,"no_enrollment","Masters","Business Degree",">20","10000+","Pvt Ltd",">4",42,true
28243,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","13","10000+","Pvt Ltd","3",46,true
11352,"city_16",0.91015625,"Male",true,"no_enrollment","Masters","STEM",">20","1000-4999","Pvt Ltd","1",150,true
3591,"city_114",0.92578125,"Male",false,"no_enrollment","Phd","STEM",">20","5000-9999","Public Sector",">4",33,true
26174,"city_57",0.8662109375,"Male",true,"no_enrollment","Masters","STEM","15","10000+","Pvt Ltd","never",17,false
1133,"city_16",0.91015625,"Male",true,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd","1",62,false
20799,"city_104",0.923828125,null,true,"Full time course","Graduate","STEM",">20","1000-4999","NGO",">4",60,false
2235,"city_173",0.8779296875,"Male",true,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd",">4",222,false
14198,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","1",170,false
1473,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM","16","10000+","Pvt Ltd",">4",29,false
31811,"city_77",0.830078125,"Male",true,"no_enrollment","Primary School",null,"13","1000-4999","Pvt Ltd","2",2,false
13719,"city_16",0.91015625,"Male",true,"no_enrollment","Masters","STEM","10","1000-4999","Pvt Ltd","1",50,false
14864,"city_160",0.919921875,"Female",true,"no_enrollment","Masters","STEM","13","1000-4999","Public Sector",">4",28,false
15420,"city_103",0.919921875,"Male",true,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd",">4",32,false
11342,"city_75",0.9389648438,"Male",true,"no_enrollment","High School",null,">20","10000+","Pvt Ltd",">4",116,false
28851,"city_103",0.919921875,"Male",true,"Part time course","Graduate","STEM",">20","5000-9999","Pvt Ltd",">4",47,false
32386,"city_103",0.919921875,null,true,"no_enrollment","Masters","STEM","13","10000+","Pvt Ltd","1",50,false
22979,"city_138",0.8359375,null,true,"no_enrollment","Graduate","STEM","19","10000+","Pvt Ltd","never",13,true
12662,"city_138",0.8359375,"Male",false,"no_enrollment","Masters","STEM",">20","1000-4999","Pvt Ltd","2",188,false
11720,"city_28",0.9389648438,"Male",false,"no_enrollment","Masters","STEM","19","5000-9999","Pvt Ltd",">4",22,false
5257,"city_67",0.8549804688,"Male",true,"no_enrollment","Masters","STEM",">20","1000-4999","Pvt Ltd","2",3,false
19112,"city_103",0.919921875,"Female",true,"no_enrollment","Graduate","STEM","15","10000+","NGO",">4",51,false
17136,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","18","10000+","Pvt Ltd",">4",28,false
15517,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","1000-4999","Public Sector",">4",26,false
24009,"city_21",0.6240234375,null,false,"Full time course","Masters","STEM","20","10000+","Pvt Ltd","1",27,true
30628,"city_16",0.91015625,"Male",true,"no_enrollment","Graduate","Humanities","10","10000+","Pvt Ltd","3",29,false
21299,"city_103",0.919921875,"Male",true,"Full time course","Graduate","STEM","12","10000+","Pvt Ltd","2",11,false
23373,"city_136",0.8969726562,null,true,"no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd",">4",20,true
12015,"city_136",0.8969726562,"Male",true,"no_enrollment","Masters","STEM","14","1000-4999","Pvt Ltd","1",15,false
15508,"city_23",0.8989257812,"Male",true,"no_enrollment","Graduate","STEM","16","1000-4999","Pvt Ltd","never",5,false
9906,"city_16",0.91015625,"Male",true,"no_enrollment","Masters","STEM",">20","1000-4999","Pvt Ltd","3",24,false
18184,"city_138",0.8359375,"Male",true,"no_enrollment","Masters","STEM","12","1000-4999","Pvt Ltd","2",40,false
29741,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd","1",21,false
25438,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","12","1000-4999","Pvt Ltd",">4",67,false
29780,"city_103",0.919921875,"Female",true,"no_enrollment","Graduate","Other","17","1000-4999","Pvt Ltd","2",46,false
531,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",80,false
27360,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",14,false
14214,"city_103",0.919921875,"Male",true,"no_enrollment","Graduate","STEM","18","10000+","Pvt Ltd","2",12,false
988,"city_16",0.91015625,"Male",true,"no_enrollment","Masters","STEM","11","10000+","Pvt Ltd","2",78,false
26074,"city_73",0.75390625,"Male",true,"no_enrollment","Graduate","STEM","14","1000-4999","Pvt Ltd",">4",57,false
27103,"city_16",0.91015625,"Male",true,"no_enrollment","Graduate","Arts","12","10000+","Pvt Ltd","4",59,false
